X,Y,fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags
13.7109492,50.8845662,"1335","2747137089",Reinholdshain,,,,,,,,"""direction""=>""forward"",""traffic_sign""=>""city_limit"""
13.7002161,50.9092685,"1337","2781658798",,,give_way,,,,,,
13.7003475,50.9088206,"1338","2789930093","Reinberger Straße, Oberhäslich Steig 1",,bus_stop,"1",,,,,"""bench""=>""no"",""bus""=>""yes"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1450"",""shelter""=>""no"""
13.7003151,50.9088765,"1339","2789930101","Oberhäslich, Reinberger Straße",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7028256,50.9023447,"1342","2843769470",,,street_lamp,,,,,,
13.7030804,50.9024644,"1343","2843769471",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""24"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7025206,50.9020165,"1344","2844086788",,,street_lamp,,,,,,
13.7011063,50.8981871,"1345","2860108865",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""1"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7020045,50.8988879,"1346","2860108866",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7004805,50.8994448,"1347","2860108867",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.700914,50.8997366,"1348","2860108868",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""13"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7027074,50.90111,"1349","2860108869",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""14"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7027367,50.9013691,"1350","2860108870",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""16"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7027555,50.9016158,"1351","2860108871",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""18"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7021848,50.9011369,"1352","2860108872",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""19"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7028491,50.9019651,"1353","2860108873",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""20"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7023244,50.9014298,"1354","2860108874",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""21"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7020094,50.9013608,"1355","2860108875",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""21a"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7030514,50.9021776,"1356","2860108876",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""22"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7015982,50.8986957,"1357","2860108877",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""3"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7016169,50.8989398,"1358","2860108878",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""5"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7005237,50.8989839,"1359","2860108879",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""7"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7020913,50.8980711,"1360","2860108880",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""8"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7022159,50.8985678,"1361","2860108881",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""8a"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7005154,50.8990451,"1362","2860108882",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""9"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7013573,50.8971016,"1363","2860108894",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""4"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7016756,50.8972084,"1364","2860108895",Baumschule,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""6"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""email""=>""baumschule.andreas.meile@t-online.de"",""entrance""=>""main"",""office""=>""company"",""operator""=>""Andreas Meile"",""phone""=>""+49 3504 615725"""
13.7013546,50.8972997,"1365","2860108900",,,,,,,,,"""entrance""=>""yes"""
13.701282,50.8974901,"1366","2860109611",,,street_lamp,,,,,,
13.7017629,50.8978936,"1367","2860109628",,,,,,,,,"""natural""=>""tree"""
13.7016299,50.8979811,"1368","2860109633",,,street_lamp,,,,,,
13.701536,50.8980877,"1369","2860109640",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7018256,50.8986479,"1370","2860109683",,,street_lamp,,,,,,
13.7002295,50.8988798,"1371","2860109700",,,,,,,,,"""natural""=>""tree"""
13.7018195,50.8988874,"1372","2860109701",,,,,,,,,"""entrance""=>""yes"""
13.7018253,50.8991166,"1373","2860109716",,,street_lamp,,,,,,
13.7016367,50.8991971,"1374","2860109718",,,,,,,,,"""natural""=>""tree"""
13.7019606,50.8994604,"1375","2860109743",,,street_lamp,,,,,,
13.7020934,50.8998137,"1376","2860109747",,,street_lamp,,,,,,
13.702175,50.9002016,"1377","2860109750",,,street_lamp,,,,,,
13.7023359,50.900515,"1378","2860109754",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7022193,50.9005265,"1379","2860109756",,,street_lamp,,,,,,
13.7022573,50.9007726,"1380","2860109758",,,street_lamp,,,,,,
13.7023546,50.9010662,"1381","2860109771",,,street_lamp,,,,,,
13.7024514,50.9013137,"1382","2860109798",,,street_lamp,,,,,,
13.7025231,50.9014938,"1383","2860109918",,,street_lamp,,,,,,
13.7026007,50.9017092,"1384","2860109928",,,street_lamp,,,,,,
13.7022526,50.9017522,"1385","2860109931",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:housenumber""=>""23"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7026069,50.9018556,"1386","2860109934",,,street_lamp,,,,,,
13.702665,50.9020827,"1387","2860109947",,,street_lamp,,,,,,
13.703184,50.9024419,"1388","2860109972",,,,,,,,,"""natural""=>""tree"""
13.7011601,50.8968928,"1389","2861682526",Freiwillige Feuerwehr Reinholdshain,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""2"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""amenity""=>""fire_station"",""email""=>""of.Reinholdshain@dippoldiswalde.de"",""entrance""=>""main"",""image""=>""http://wiki.openstreetmap.org/wiki/File:2014_Reinholdshain_FreiwilligeFeuerWehr.jpg"",""phone""=>""+49 3504 649927"",""website""=>""http://feuerwehr.dippoldiswalde.de/pages/ortsfeuerwehren-der-feuerwehr-dippoldiswalde/ortsfeuerwehr-reinholdshain/of-reinholdshain.php"""
13.702022,50.8962798,"1390","2861682527",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""1"",""addr:postcode""=>""01744"",""addr:street""=>""Reinhardtsgrimmaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7020224,50.8957021,"1391","2861682528",,,street_lamp,,,,,,
13.7016935,50.8960181,"1392","2861682529",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:diameter""=>""100"",""fire_hydrant:position""=>""lane"",""fire_hydrant:type""=>""underground"""
13.7014102,50.8960917,"1393","2861682532",,,,,,,,,"""entrance""=>""yes"""
13.7020043,50.896158,"1394","2861682540",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7031812,50.8964882,"1395","2861682560",,,street_lamp,,,,,,
13.7037855,50.8965441,"1396","2861682566",,,street_lamp,,,,,,
13.7014456,50.8965999,"1397","2861682575",,,,,,,,,"""entrance""=>""yes"""
13.7007497,50.8966132,"1398","2861682576",,,street_lamp,,,,,,
13.7013365,50.8966181,"1399","2861682577",,,,,,,,flagpole,
13.7013733,50.8966312,"1400","2861682579",,,,,,,,flagpole,
13.701242,50.8966697,"1401","2861682584",,,,,,,,collecting_chute,
13.70102,50.8967194,"1402","2861682588",,,,,,,,,"""natural""=>""tree"""
13.7011806,50.897136,"1403","2861682599",,,street_lamp,,,,,,
13.7082309,50.8973618,"1404","2861683612",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6956138,50.8975357,"1405","2862105600",,,street_lamp,,,,,,
13.7033892,50.8977213,"1406","2862280706",GBH Galshütter Baumaschinen Handel,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""3"",""addr:postcode""=>""01744"",""addr:street""=>""Reinhardtsgrimmaer Straße"",""addr:suburb""=>""Reinholdshain"",""contact:addr""=>""GBH - Glashütter Baumaschinen Handel, Gewerbering 9, OT Reinholdshain, 01744 Dippoldiswalde"",""description""=>""Lager"",""entrance""=>""main"",""phone""=>""+49 3504 6296990"""
13.7052313,50.8939931,"1407","2862280707",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""10"",""addr:postcode""=>""01744"",""addr:street""=>""Lindenweg"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7037411,50.8949968,"1408","2862280708",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""31"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7048229,50.8945574,"1409","2862280709",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""1"",""addr:postcode""=>""01744"",""addr:street""=>""Lindenweg"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7053695,50.8946623,"1410","2862280710",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""5"",""addr:postcode""=>""01744"",""addr:street""=>""Lindenweg"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7055221,50.8941419,"1411","2862280711",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""9"",""addr:postcode""=>""01744"",""addr:street""=>""Lindenweg"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.704481,50.8971076,"1412","2862280712",Mittelalter-Shop,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""3"",""addr:postcode""=>""01744"",""addr:street""=>""Reinhardtsgrimmaer Straße"",""addr:suburb""=>""Reinholdshain"",""alt_name""=>""Antik, Larp und Reenactment"",""description""=>""Nur Online-Shop"",""email""=>""info@pera-peris.de"",""entrance""=>""main"",""office""=>""online_shop"",""operator""=>""Pera Peris"",""phone""=>""+49 3504 625695"",""shop""=>""gift"",""website""=>""https://www.peraperis.com/"""
13.7054098,50.8940324,"1413","2862280726",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:diameter""=>""80"",""fire_hydrant:position""=>""lane"",""fire_hydrant:type""=>""underground"""
13.7036966,50.8944915,"1414","2862280754",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7056293,50.8946512,"1415","2862280777",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7064852,50.894848,"1416","2862284803",,,,,,,,,"""natural""=>""tree"""
13.7040099,50.8948934,"1417","2862284805",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7057939,50.8951861,"1418","2862284825",,,,,,,,,"""natural""=>""tree"""
13.7039343,50.8952772,"1419","2862284834",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""27"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7038474,50.8956509,"1420","2862284848",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""25"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7033209,50.8957975,"1421","2862284858",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""21"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7030998,50.8960317,"1422","2862284864",,,,,,,,,"""entrance""=>""yes"""
13.7033544,50.8960806,"1423","2862284866",,,,,,,,,"""entrance""=>""yes"""
13.7030296,50.8961755,"1424","2862284867",,,,,,,,,"""entrance""=>""yes"""
13.7032731,50.8962223,"1425","2862284869",,,,,,,,,"""entrance""=>""yes"""
13.7053215,50.896542,"1426","2862284872",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7040632,50.8966101,"1427","2862284874",,,street_lamp,,,,,,
13.7053975,50.8966131,"1428","2862284875",,,street_lamp,,,,,,
13.7043457,50.8966157,"1429","2862284876",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:diameter""=>""80"",""fire_hydrant:position""=>""lane"",""fire_hydrant:type""=>""underground"""
13.7041422,50.896617,"1430","2862284877",,,,,,,,collecting_chute,
13.705067,50.896635,"1431","2862284881",,,street_lamp,,,,,,
13.7044796,50.8966428,"1432","2862284882",,,street_lamp,,,,,,
13.704215,50.8969567,"1433","2862284883",Reinholdshainer Agrar-Service GmbH,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""3"",""addr:postcode""=>""01744"",""addr:street""=>""Reinhardtsgrimmaer Straße"",""addr:suburb""=>""Reinholdshain"",""contact:phone""=>""+49 173 3561437"",""craft""=>""agricultural_service"",""description:de""=>""Kann geschlossen sein - Keine Kontaktmöglichkeiten mehr"",""email""=>""agrarservice-reinhain@t-online.de"",""entrance""=>""main"",""phone""=>""+49 3504 612162"""
13.7033206,50.8947999,"1434","2862284884",Sonnenschein e.V.,,,,,,,,"""access""=>""private"",""leisure""=>""playground"""
13.7034871,50.8948299,"1435","2863944501",Gemeinde,,,,,,,,"""tourism""=>""information"""
13.6946408,50.8980721,"1436","2863944502",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""7"",""addr:postcode""=>""01744"",""addr:street""=>""Industriering"",""addr:suburb""=>""Reinholdshain"",""craft""=>""butcher"",""cuisine""=>""kebab"",""entrance""=>""main"""
13.7038444,50.8945457,"1437","2863944503",Kindergarten,,,,,,,,"""tourism""=>""information"""
13.7035456,50.8947992,"1438","2863944504",Kindergarten,,,,,,,,"""tourism""=>""information"""
13.7042655,50.8944722,"1439","2863944518",,,street_lamp,,,,,,
13.7033686,50.8945824,"1440","2863944538",,,,,,,,,"""entrance""=>""yes"""
13.7037593,50.8946216,"1441","2863944545",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:pressure""=>""suction"",""fire_hydrant:type""=>""pipe"",""water_source""=>""pond"""
13.7038543,50.8946618,"1442","2863944552",,,street_lamp,,,,,,
13.7040288,50.8947344,"1443","2863944566",,,give_way,,,,,,
13.7034833,50.8947643,"1444","2863944571",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7034703,50.8948358,"1445","2863944580",,,street_lamp,,,,,,
13.703091,50.8950596,"1446","2863944715",,,street_lamp,,,,,,
13.7030167,50.8950804,"1447","2863944720",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7029118,50.8952701,"1448","2863944747","Reinholdshain, Kindergarten",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7027475,50.8953134,"1449","2863944755",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7024257,50.8954702,"1450","2863944764",,,street_lamp,,,,,,
13.7034628,50.8945462,"1451","2863944814",Sonnenschein e.V.,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""32"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""amenity""=>""kindergarten"",""email""=>""kita-reinholdshain@t-online.de"",""entrance""=>""main"",""image""=>""http://wiki.openstreetmap.org/wiki/File:2014_Reinholdshain_Kita_Sonnenschein_e.V..jpg"",""opening_hours""=>""Mo-Fr 06:30-17:00"",""phone""=>""+49 3504 612486"""
13.7032572,50.8955988,"1452","2864526882",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""23"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7025597,50.8953085,"1453","2864526883",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""28"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7035644,50.8950641,"1454","2864526884",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""29"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7028745,50.8949571,"1455","2864526885",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""30"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.6975841,50.8980428,"1456","2864526886",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""4"",""addr:postcode""=>""01744"",""addr:street""=>""Am Bauzentrum"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7017858,50.8958982,"1457","2864529719",,,street_lamp,,,,,,
13.7013946,50.8965257,"1458","2864529722",,,,,,,,,"""emergency""=>""siren"""
13.7011171,50.8968807,"1459","2864529725",,,,,,,,,"""description""=>""Sirene"",""emergency""=>""phone"""
13.7795342,50.8982235,"1466","2986559572","Reinhardtsgrimma, Buschhaus",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7021032,50.9014773,"1535","3533913132",Mäusebande,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""21"",""addr:postcode""=>""01744"",""addr:street""=>""Kreischaer Straße"",""addr:suburb""=>""Reinholdshain"",""amenity""=>""kindergarten"",""description""=>""Tagesmutti"",""entrance""=>""main"",""operator""=>""Marina Liebisch"",""phone""=>""+49 3504 617860"""
13.7019447,50.901523,"1536","3533913137",,,,,,,,,"""access""=>""private"",""leisure""=>""playground"",""operator""=>""Mäusebande"""
13.6934216,50.8985399,"1547","3656359564",,,,"8",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6934955,50.8985713,"1548","3656359565",,,,"9",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6935776,50.898601,"1549","3656359566",,,,"10",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6936469,50.8986318,"1550","3656359567",,,,"11",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7225137,50.9156338,"1561","3798526062",,,,,,,,,"""pipeline""=>""valve"""
13.724671,50.9160461,"1562","3798526070",,,,ENSO 30,,,,,"""pipeline""=>""marker"",""substance""=>""cng"""
13.725696,50.9166213,"1563","3798526071",,,,ENSO 30,,,,,"""pipeline""=>""marker"",""substance""=>""cng"""
13.6989438,50.9102407,"1590","4068578843",,,crossing,,,,,,"""crossing""=>""uncontrolled"""
13.6911994,50.8984418,"1602","4305538089",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:housenumber""=>""19"",""addr:postcode""=>""01744"",""addr:street""=>""Industriering"",""amenity""=>""charging_station"",""operator""=>""Selectrona GmbH"""
13.6975484,50.8981201,"1624","4813890338",MV Freital,,,,,,,,"""amenity""=>""post_office"",""operator""=>""Post Modern"""
13.6892474,50.8965585,"1626","4843979067",,,,,,,,,"""amenity""=>""bicycle_parking"",""bicycle_parking""=>""rack"""
13.6907551,50.896863,"1627","4843979079",Grafik und Werbung Michael Kosch,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""1"",""addr:postcode""=>""01744"",""addr:street""=>""Gewerbering"",""addr:suburb""=>""Reinholdshain"",""alt_name""=>""Folienschnitzer"",""building""=>""yes"",""entrance""=>""main"",""office""=>""company"""
13.7078105,50.904338,"1635","5092297464",Reinholdshain,,,,,,,,"""traffic_sign""=>""city_limit"""
13.7458609,50.9082731,"1636","5092303302",Hermsdorfer Straße,,bus_stop,,,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1990"",""shelter""=>""no"",""tactile_paving""=>""no"""
13.7456973,50.9082723,"1637","5092303303",Hermsdorfer Straße,,bus_stop,,,,,,"""bench""=>""yes"",""bus""=>""yes"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1990"",""shelter""=>""yes"",""tactile_paving""=>""no"""
13.7340861,50.9198389,"1638","5092307142",Hermsdorf am Wilisch,,,,,,,,"""traffic_sign""=>""city_limit"""
13.6907128,50.897854,"1673","5517221829",MVZ Dr. Martens,,,,,,,,"""addr:housenumber""=>""3"",""addr:postcode""=>""01744"",""addr:street""=>""Oberhäslicher Straße"",""amenity""=>""doctors"",""email""=>""anmeldung@martens-sachsen.de"",""phone""=>""+49 3501468634"",""website""=>""https://martens-sachsen.de/"""
13.6933179,50.8971864,"1674","5905982193",,,,,,,,,"""access""=>""customers"",""amenity""=>""toilets"",""changing_table""=>""yes"",""fee""=>""no"",""unisex""=>""yes"",""wheelchair""=>""yes"""
13.6933031,50.8972485,"1675","5905982194",,,,,,,,,"""amenity""=>""vending_machine"",""vending""=>""coffee"""
13.6959755,50.9011541,"1724","6585099616",,,,,,,,,"""entrance""=>""gate"""
13.6955376,50.9012003,"1725","6585099617",,,,,,,,,"""entrance""=>""emergency"""
13.6907101,50.8978366,"1726","6585124154",IT-Team,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:housenumber""=>""3"",""addr:postcode""=>""01744"",""addr:street""=>""Oberhäslicher Straße"",""office""=>""it"""
13.6909195,50.8981268,"1727","6585138202",,,,,,,,,"""access""=>""private"",""addr:city""=>""Dippoldiswalde"",""addr:housenumber""=>""5"",""addr:postcode""=>""01744"",""addr:street""=>""Oberhäslicher Straße"",""door""=>""yes"",""entrance""=>""main"""
13.704952,50.8945315,"1793","7303978439",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:housenumber""=>""3"",""addr:postcode""=>""01744"",""addr:street""=>""Lindenweg"",""addr:suburb""=>""Reinholdshain"""
13.7060762,50.8934414,"1794","7303978440",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:housenumber""=>""8"",""addr:postcode""=>""01744"",""addr:street""=>""Lindenweg"",""addr:suburb""=>""Reinholdshain"""
13.7059614,50.8934152,"1795","7303978441",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:housenumber""=>""6"",""addr:postcode""=>""01744"",""addr:street""=>""Lindenweg"",""addr:suburb""=>""Reinholdshain"""
13.7058301,50.8934067,"1796","7303978442",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:housenumber""=>""4"",""addr:postcode""=>""01744"",""addr:street""=>""Lindenweg"",""addr:suburb""=>""Reinholdshain"""
13.752989,50.8920658,"1797","7333188118",,,speed_camera,,,,,,"""description:de""=>""Geschwindigkeitsanzeige"",""direction""=>""242"",""maxspeed""=>""40"""
13.6912747,50.8992321,"1824","7853720879",,,,,,,,,"""access""=>""permissive"",""entrance""=>""yes"""
13.6968404,50.9002954,"1861","8397465893",,,,,,,,,"""natural""=>""tree"""
13.6968638,50.9002306,"1862","8397465894",,,,,,,,,"""natural""=>""tree"""
13.6969673,50.900203,"1863","8397465895",,,,,,,,,"""natural""=>""tree"""
13.695385,50.9005378,"1864","8397465913",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6964234,50.9092356,"1878","8454244433","Gasthof, Oberhäslich Steig 2",,bus_stop,"2",,,,,"""bench""=>""yes"",""bin""=>""yes"",""bus""=>""yes"",""lit""=>""yes"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1451"",""shelter""=>""yes"",""tactile_paving""=>""no"""
13.7115799,50.9132306,"1881","8554440634","Reinberg, Wendeplatz",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
